,Brewery,Address,City,State,ZIP Code
2236,Line Creek Brewing,150 Huddleston Rd Ste 300,Peachtree City,GA,30269
2237,Macon Beer Company,345 Oglethorpe St,Macon,GA,31201
2238,Max Lager's Wood Fired Grill & Brewery,320 Peachtree St NE,Atlanta,GA,30308
2239,MAZURT Brewing Company,,Atlanta,GA,
2240,MillerCoors Brewing Co - Albany,405 Cordele Rd,Albany,GA,31705
2241,Monday Night Brewing,670 Trabert Ave NW,Atlanta,GA,30318
2242,Monday Night Brewing - Garage,933 Lee St SW,Atlanta,GA,30310
2243,Monkey Wrench Brewing Company LLC,,Suwanee,GA,30024
2244,Moon River Brewing Co,21 W Bay St,Savannah,GA,31401
2245,New Realm Brewing,550 Somerset Ter NE Unit 101,Atlanta,GA,30306
2246,NoFo Brew Co,,Cumming,GA,30028
2247,Ocmulgee Brewpub,484 2nd St,Macon,GA,31201
2248,Oconee Brewing Company,202 N West St,Greensboro,GA,30642
2249,Omaha Brewing Company,265 Brew St,Omaha,GA,31821
2250,Orpheus Brewing,1440 Dutch Valley Pl NE Ste 2001,Atlanta,GA,30324
2251,Park Tavern Brewery,500 10th St NE,Atlanta,GA,30309
2252,Phantom Horse Brewing,56-A Fieldstone Village Dr,Rock Spring,GA,30739
2253,Piedmont Brewery and Kitchen,450-B Third Street,Macon,GA,31201
2254,Pontoon Brewing Company,8601 Dunwoody Pl Bld 500 Ste 500,Sandy Springs,GA,30350
2255,Porter Brew & Que Brewery,5486 Chamblee Dunwoody Rd #14,Atlanta,GA,30338
2256,Porter Pizza & Brewery,6370 Powers Ferry Rd NW,Sandy Springs,GA,30339
2257,Pretoria Fields Collective,120 Pine Ave,Albany,GA,31701
2258,Printer's Ale Manufacturing Co.,940 Columbia Dr,Carrollton,GA,30117
2259,Red Hare Brewing Company,1998 Delk Industrial Blvd SE,Marietta,GA,30067
2260,Reformation Brewery,105 Elm St,Woodstock,GA,30188
2261,Riverwatch Brewery,1150 5th St Bldg 61,Augusta,GA,30901
2262,Rome City Brewing Co,333 Broad Street,Rome,GA,30161
2263,Sabbath Brewing,,Atlanta,GA,30316
2264,Savannah River Brewing Company,813 5th St,Augusta,GA,30901
2265,Sceptre Brewing Arts,,Decatur,GA,30030
2266,Scofflaw Brewing Co,1738 Macarthur Blvd NW,Atlanta,GA,30318
2267,Second Self Brewing,1311 Logan Cir NW,Atlanta,GA,30318
2268,Service Brewing Company,574 Indian St,Savannah,GA,31401
2269,Slow Pour Brewing Company,407 N Clayton St,Lawrenceville,GA,30046
2270,"SmootyBrews, LLC",,Atlanta ,GA,30338
2271,Southbound Brewing Co,107 E Lathrop Ave,Savannah,GA,31415
2272,Southern Brewing Company,231 Collins Industrial Blvd,Athens,GA,30601
2273,Stats Brewpub,300 Marietta St NW,Atlanta,GA,30313
2274,Steady Hand Beer Co.,,Atlanta,GA,
2275,SweetWater Brewing Co,195 Ottley Dr NE,Atlanta,GA,30324
2276,Tantrum Brewing Company,1939 Helen Hwy,Cleveland,GA,30528
2277,Terrapin Beer Co,265 Newton Bridge Rd,Athens,GA,30607
2278,The Lost Druid,,AVONDALE ESTATES,GA,30002
2279,The Village Corner,6655 James B Rivers Dr,Stone Mountain,GA,30083
2280,The Woodlands At SweetWater,215 Ottley Dr,Atlanta,GA,30324
2281,The Wrecking Bar Brewpub,292 Moreland Ave NE,Atlanta,GA,30307
2282,Three Taverns Craft Brewery,121 New St,Decatur,GA,30030
2283,Torched Hop Brewing Company,249 Ponce de Leon Ave NE,Atlanta,GA,30308
2284,Tucker Brewing Company,2003 S Bibb Dr,Tucker,GA,30084
2285,Twain's Brewpub & Billiards,211 E Trinity Pl,Decatur,GA,30030
2286,Two Tides Brewing Company,12 West 41st St,Savannah,GA,31401
2287,Variant Brewing Company,66 Norcross St,Roswell,GA,30075
2288,Wild Heaven Craft Beers,135B Maple St,Decatur,GA,30030
2289,Wild Leap Brewing Company,308 Main St,Lagrange,GA,30240
2290,Yes Face Beer,,Sun City Peachtree,GA,
2291,Aloha Beer Co,700 Queen St,Honolulu,HI,96813
2292,Beer Lab HI,1010 University Ave Ste B1,Honolulu,HI,96826
2293,Beer Lab HI - Waipio,94-515 Ukee St Ste 310,Waipahu,HI,96797
2294,Big Island Brewhaus,64-1066 Mamalahoa Hwy Unit 5,Kamuela,HI,96743
2295,Brewery In Planning - Honolulu HI,,Kailua,HI,96734
2296,"Brewery In Planning - Kahului, HI",,KAHULUI,HI,
2297,"Brewery in Planning - Kunia, HI",,Kunia,HI,96759
2298,Broken Boundary Brewery,,Honolulu,HI,96817
2299,Gordon Biersch Brewery Restaurant - Honolulu,1 Aloha Tower Dr Ste 1123,Honolulu,HI,96813
2300,Hana Koa Brewing Co,,Honolulu,HI,96814
2301,Hawaii Nui Brewing,275 E Kawili St,Hilo,HI,96720
2302,Home of the Brave Brewing Company,909 Waimanu St,Honolulu,HI,96814
2303,Honolulu BeerWorks,328 Cooke St,Honolulu,HI,96813
2304,Hotspot Hawaii Brewing Company,,Waikoloa,HI,96738
2305,Inu Island Ales,46-147 Kahuhipa St STE E,Kaneohe,HI,96744
2306,Kauai Beer Company,4265 Rice St,Lihue,HI,96766
2307,Kauai Island Brewery,4350 Waialo Rd,Port Allen,HI,96705
2308,Kohola Brewery,910 Honoapiilani Hwy Suite 55,Lahaina,HI,96761
2309,Kona Brewing Co,74-5612 Pawai Pl,Kailua Kona,HI,96740
2310,Lanikai Brewing Co,175-C Hamakua Dr,Kailua,HI,96734
2311,Maui Brewing Co - Production,605 Lipoa Pkwy,Kihei,HI,96753
2312,"Maui Brewing Co, Brewpub",4405 Honoapiilani Hwy Ste 217,Lahaina,HI,96761
2313,MiHi Brewing Company,,Hilo,HI,96720
2314,Ola Brew Co.,74-5598 Luhia St Ste A,Kailua Kona,HI,96740
2315,Stewbum & Stonewall Brewing Co.,,Honolulu,HI,96817
2316,Taps and Apps,95-1830 Meheula Pkwy Ste C-6,Mililani,HI,96789
2317,Waikiki Brewing Company,1945 Kalakaua Ave,Honolulu,HI,96815
2318,"Waikiki Brewing Company, Kaka'ako",831 Queen St,Honolulu,HI,96813
2319,10 Barrel Brewing Co,830 W Bannock St,Boise,ID,83702
2320,2C Family Brewing Co.,,Nampa,ID,83651
2321,Barbarian Brewing,5270 W Chinden Blvd,Garden City,ID,83714
2322,Bear Island Brewing Company,3880 N Payson Ave,Boise,ID,83704
2323,Bella Brewing,4340 W Chinden Blvd,Garden City,ID,83714
2324,Bertrams Salmon Valley Brewery,101 S Andrews St,Salmon,ID,83467
2325,Boise Brewing,521 W Broad St,Boise,ID,83702
2326,Bombastic Brewing,,Hayden,ID,83835
2327,Broken Horn Brewing Company,201 S Mission St,McCall,ID,83638
2328,Citizen 33 Brewery,,Driggs,ID,83422
2329,Clairvoyant Brewing,2800 W Idaho St,Boise,ID,83702
2330,Cloud 9 Brewery,1750 W State St,Boise,ID,83702
2331,County Line Brewing,9115 W Chinden Blvd Ste 107,Garden City,ID,83714
2332,Crescent Brewery,1521 Front St,Nampa,ID,83651
2333,Crooked Fence Brewing,5220 N SAWYER AVE Suite A,GARDEN CITY,ID,83714
2334,Daft Badger Brewing,1710 N 2nd St,Coeur D Alene,ID,83814
2335,Downdraft Brewing Co,418 W Seltice Way,Post Falls,ID,83854
2336,Edge Brewing Company,525 N Steelhead Way,Boise,ID,83704
2337,Grand Teton Brewing Co,430 Old Jackson Hwy,Victor,ID,83455
2338,Hardware Brewing Co,701 E Main St,Kendrick,ID,83537
2339,Heaven's Gate Brewery,106 S Main St,Riggins,ID,83549
2340,Highlands Hollow Brewhouse,2455 N Highlands Holw,Boise,ID,83702
2341,Hunga Dunga Brewing,333 N Jackson St,Moscow,ID,83843
2342,Idaho Brewing Co,775 S Capital Ave,Idaho Falls,ID,83402
2343,Jim Dandy Brewing,305 E Lander St,Pocatello,ID,83201
2344,Kootenai River Brewing Co,6424 Riverside Street,Bonners Ferry,ID,83805
2345,Koto Brewing,156 Main Ave N,Twin Falls,ID,83301
2346,Laughing Dog Brewing,805 Schweitzer Plaza Dr,Ponderay,ID,83852
2347,Lost Grove Brewing,1026 S La Pointe St,Boise,ID,83706
2348,Mad Bomber Brewing Company,9265 N Government Way,Hayden,ID,83835
2349,Mad Swede Brewing,2772 S Cole Rd Suite 140,Boise,ID,83709
2350,Magic Valley Brewing,208 Broadway Ave N,Buhl,ID,83316
2351,Matchwood Brewing Company,513 Oak St,Sandpoint,ID,83864
2352,McCall Brewing Co,807 N 3rd St,McCall,ID,83638
2353,MickDuff's Brewing Co,220 Cedar St,Sandpoint,ID,83864
2354,Milner's Gate,205 Shoshone St E,Twin Falls,ID,83301
2355,Moscow Brewing Company,630 N Almon St Ste 130,Moscow,ID,83843
2356,Mother Earth Brew Co LLC,1428 Madison Ave Bldg 21K,Nampa,ID,83687
2357,North Idaho Mountain Brew / City Limits Pub,108 Nine Mile Rd,Wallace,ID,83873
2358,Paragon Brewing,5785 N Government Way,Coeur D Alene,ID,83815
2359,Payette Brewing Co,733 S Pioneer St,Boise,ID,83702
2360,Portneuf Valley Brewing Co,615 S 1st Ave,Pocatello,ID,83201
2361,Post Falls Brewing,112 N Spokane St,Post Falls,ID,83854
2362,Powderhaus Brewing,9719 W Chinden Blvd,Garden City,ID,83714
2363,Priest Lake Brewing,28392 ID 57 Ste 4,Priest Lake,ID,83856
2364,Radio Brewing Company,313 Main St,Kellogg,ID,83837
2365,RAM Restaurant and Brewery - Boise,709 E Park Blvd,Boise,ID,83712
2366,Rants And Raves Brewery,308 N Jackson St,Moscow,ID,83843
2367,River Bend Brewing,113 River Bend Rd,Hailey,ID,83333
2368,River of No Return Brewing Co,810 S Hwy 93,Challis,ID,83226
2369,Salmon River Brewery,411 Railroad Ave,McCall,ID,83638
2370,Sawtooth Brewery,110 N RIVER ST,Hailey,ID,83333
2371,Selkirk Abbey Brewing,6180 E Seltice Way Ste 102,Post Falls,ID,83854
2372,"Shattuck Brewery, LLC",52106 Hwy 8,Elk River,ID,83827
2373,Slate Creek Brewing Co,1710 N 4th St Ste 115,Coeur D Alene,ID,83814
2374,Snow Eagle Brewing,455 River Pkwy,Idaho Falls,ID,83402
2375,Sockeye Brewing Co,12542 W Fairview Ave,Boise,ID,83716
2376,Sun Valley Brewing Co,202 N Main St,Hailey,ID,83333
2377,Trickster's Brewing Company,3850 N Schreiber Way,Coeur D Alene,ID,83815
2378,Utara Brewing Company,214 Pine Street,Sandpoint,ID,83864
2379,Von Scheidt Brewing Co,157 2nd Ave W,Twin Falls,ID,83301
2380,Wallace Brewing Co,610 Bank St,Wallace,ID,83873
2381,Warfield Distillery and Brewery,280 N. Main St.,Ketchum,ID,83340
2382,Western Collective Beer,111 W 33rd St,Boise,ID,83714
2383,Westwood Brewing,8162 Main St,Rathdrum,ID,83858
2384,White Dog Brewing Boise,705 W Fulton St,Boise,ID,83702
2385,Wildlife Brewing,145 S. Main St.,Victor,ID,83455
2386,Wolftrack Brewing Company,505 King St,Cottonwood,ID,83522
2387,Woodland Empire Ale Craft,1114 W Front St,Boise,ID,83702
2388,1905 Brewing Company,,Assumption,IL,62510
2389,2 Doors Down Brewing,112 Warner Ct,Clinton,IL,61727
2390,25 O'Clock Brewing Company,208 W Griggs St,Urbana,IL,61801
2391,25 West Brewing Co,327 Stratford Square Mall,Bloomingdale,IL,60108
2392,350 Brewing Co,7144 183rd St,Tinley Park,IL,60477
2393,4204 Main Street Brewing Co,4204 W Main St,Belleville,IL,62226
2394,4204 Main Street Brewing Co,6435 W MAIN ST,Belleville,IL,62223
2395,5 Rabbit Cerveceria Inc,,Chicago,IL,
2396,5 Rabbit Cerveceria Inc,6398 W 74th St,Chicago,IL,60638
2397,51st Ward Beer Company,323 N Washington St,Westmont,IL,60559
2398,5770 Brewery,303A W Main St,Teutopolis,IL,62467
2399,9th Hour Brewing Company LLC,,Spring Grove,IL,60081
2400,Adams Street Brewery,17 W Adams St,Chicago,IL,60603
2401,Afterthought Brewing Company,844 N Ridge Ave,Lombard,IL,60148
2402,Alarmist Brewing Co,4055 W Peterson Ave Ste REAR,Chicago,IL,60646
2403,Aleman Brewing,3304 N Knox Ave,Chicago,IL,60641
2404,All Rise Brewing Co,235 N Ashland Ave,Chicago,IL,60607
2405,Alter Brewing Company,2300 Wisconsin Ave Ste 213,Downers Grove,IL,60515
2406,ALULU Brew Pub,2011 S Laflin St,Chicago,IL,60608
2407,Anvil and Forge Brewery and Distillery,619 E Washington St Suite A,Springfield,IL,62701
2408,Argus Brewery,11314 S Front Ave,Chicago,IL,60628
2409,Arrowhead Ales Brewing Company,2101 Calistoga Dr,New Lenox,IL,60451
2410,Ballast Point Brewing Company,210 N Green St,Chicago,IL,60607
2411,Band Of Bohemia,4710 N Ravenswood Ave,Chicago,IL,60640
2412,BBGB Brewery And Hop Farm,2000 Orchard Rd,North Aurora,IL,60542
2413,Bearded Owl Brewing,112 State St Ste 1A,Peoria,IL,61602
2414,Begyle Brewing,1800 W Cuyler Ave Ste 1E,Chicago,IL,60613
2415,Belly Up Beer Company,,Western Springs,IL,60558
2416,Bent River Brewing Co,1413 5th Ave,Moline,IL,61265
2417,Bent River Brewing Co Production & Tasting Room,512 24th St,Rock Island,IL,61201
2418,Big Muddy Brewing Co,1430 N 7th St,Murphysboro,IL,62966
2419,Big Thorn Farm and Brewery,14274 E 600 North Rd,Georgetown,IL,61846
2420,Birreria @ Eataly,43 E Ohio St,Chicago,IL,60611
2421,Bixi Beer,2515 N Milwaukee Ave,Chicago,IL,60647
2422,Black & Gray Brewing Co.,311 Barrington Ave Unit B,East Dundee,IL,60118
2423,Black Horizon Brewing Company,7560 S Quincy St,Willowbrook,IL,60527
2424,Blind Pig Brewery,120 N Neil St,Champaign,IL,61820
2425,Blue Island Beer Co,13357 Olde Western Ave,Blue Island,IL,60406
2426,Blue Nose Brewery,6119 East Ave,Hodgkins,IL,60525
2427,Bold Dog Beer Company,4727 W Montrose Ave Ste 3,Chicago,IL,60641
2428,Bosacki's Home Brew,610 E Hawley St,Mundelein,IL,60060
2429,Brewery in Planning - Chicago,,Chicago,IL,60657
2430,Brewery In Planning - Cobden,,Cobden,IL,62920
2431,Brewery in Planning - Downers Grove,,Downers Grove,IL,60515
2432,"Brewery in Planning - Morton Grove, IL",,Morton Grove,IL,60053
2433,Brewery in Planning - RIVERSIDE,,Riverside,IL,
2434,BrickStone Brewery,572 Brewery Ln,Bourbonnais,IL,60914
2435,BrickStone Brewery Brewpub,557 William Latham Dr,Bourbonnais,IL,60914
2436,BuckleDown Brewing,8700 47th St,Lyons,IL,60534
2437,Buffalo Creek Brewing,360 Historical Ln,Long Grove,IL,60047
2438,Burning Bush Brewery,,Skokie,IL,60077
2439,Burnt City Brewing,,Chicago,IL,60622
2440,Buzz Bomb Brewing Co,406 E Adams St,Springfield,IL,62701
2441,Byers Brewing Company,,DeKalb,IL,60115
2442,Carlyle Brewing Co,215 E State St,Rockford,IL,61104
2443,Cary Ale House,208 W Main St Lowr 1,Cary,IL,60013
2444,Chicago Beer Company,1140 W Randolph St,Chicago,IL,60607
2445,Chimp Monk Brewing LLC,,Batavia,IL,60510
2446,Church Street Brewing Company,1480 Industrial Dr Ste C,Itasca,IL,60143
2447,Corridor Brewery & Provisions,3446 N Southport Ave,Chicago,IL,60657
2448,Cruz Blanca Brewery,904 W Randolph St,Chicago,IL,60607
2449,Crystal Lake Brewing Co.,150 N Main St,Crystal Lake,IL,60014
2450,D and G Brewing Company,303 N 4th St Suite A,Saint Charles,IL,60174
2451,Decatur Brew Works,101 N Main St,Decatur,IL,62523
2452,DeNovo Beverage of Monmouth,105 S A St,Monmouth,IL,61462
2453,DESTIHL - Champaign,301 N Neil St,Champaign,IL,61820
2454,DESTIHL - Normal,318 S Towanda Ave,Normal,IL,61761
2455,DESTIHL Brewery,1200 Greenbriar Dr,Normal,IL,61761
2456,Door 4 Brewing Co,1214 W Cerro Gordo St,Decatur,IL,62522
2457,Dovetail Brewery,1800 W Belle Plaine Ave,Chicago,IL,60613
2458,Dry City Brew Works,120B N Main St,Wheaton,IL,60187
2459,Dryhop Brewers,3155 N Broadway St,Chicago,IL,60657
2460,Elder Brewing Co.,218 E Cass St,Joliet,IL,60432
2461,Elmhurst Brewing Company,171 N Addison Ave,Elmhurst,IL,60126
2462,Emmett's Brewing Co - Downers Grove,5200 Main St,Downers Grove,IL,60515
2463,Emmett's Brewing Co - Palatine,110 N Brockway St,Palatine,IL,60067
2464,Emmett's Brewing Co - West Dundee,128 W Main St,West Dundee,IL,60118
2465,Emmett's Brewing Co - Wheaton,121 W Front St,Wheaton,IL,60187
2466,Empirical Brewery,1801 W Foster Ave,Chicago,IL,60640
2467,Engrained Brewing Co,1120 W Lincolnshire Blvd,Springfield,IL,62711
2468,Eris Brewery And Cider House,4240 W Irving Park Rd,Chicago,IL,60641
2469,"Evil Horse Brewing Company, LLC",1338 Main St,Crete,IL,60417
2470,Excel Brewing Co,488 S Broadway,Breese,IL,62230
2471,Exit Strategy Brewing Company,7700 Madison St,Forest Park,IL,60130
2472,Finch Beer Company,1800 W Walnut St,Chicago,IL,60612
2473,Flapjack Brewery,6833 Stanley Ave,Berwyn,IL,60402
2474,Flesk Brewing,200 Applebee St Ste E,Barrington,IL,60010
2475,Flossmoor Station Brewing Co,1035 Sterling Ave,Flossmoor,IL,60422
2476,Forbidden Root Restaurant & Brewery,1746 W Chicago Ave,Chicago,IL,60622
2477,Forge Brewhouse,216 N 6TH ST,Dekalb,IL,60115
2478,Galena Brewing Co,227 N Main St Ste 101,Galena,IL,61036
2479,Generations Brewing Company,1400 S Adams Ave,Freeport,IL,61032
2480,Geneseo Brewing Company,102 S State St,Geneseo,IL,61254
2481,Gino's Brewing Company,500 N La Salle Dr,Chicago,IL,60654
2482,"Golden Fox Brewing, LLC",2874 N. Dinneen Street,Decatur,IL,62526
2483,Goose Island Beer Co / Fulton St,1800 W Fulton St,Chicago,IL,60612
2484,Goose Island Brewpub,1800 N Clybourn Ave Ste B,Chicago,IL,60614
2485,Grafton Winery & Brewhaus,300 W Main St,Grafton,IL,62037
2486,Granite City Food & Brewery ,992 Willow Rd,Northbrook,IL,60062
2487,Granite City Food & Brewery (#19),7144 Harrison Ave Ste 108,Rockford,IL,61112
2488,Granite City Food & Brewery (#21),230 Conference Center Dr,East Peoria,IL,61611
2489,Granite City Food & Brewery (#22),14035 S La Grange Rd,Orland Park,IL,60462
2490,Granite City Food & Brewery (#30),1828 Abriter Ct,Naperville,IL,60563
2491,Granite City Food & Brewery (#31),801 N Plaza Dr,Schaumburg,IL,60173
2492,Great Central Brewing Company,221 N Wood St,Chicago,IL,60612
2493,Greenstar Brewing At Uncommon Ground,3810 N Clark St,Chicago,IL,60613
2494,Gun Craft Beer,PO Box 825,Itasca,IL,60143
2495,HailStorm Brewing Company,8060 186th St,Tinley Park,IL,60487
2496,Hairy Cow Brewing Company,450 E Blackhawk Dr,Byron,IL,61010
2497,Half Acre Beer Co,2050 W Balmoral Ave,Chicago,IL,60625
2498,Half Acre Beer Co,4257 N Lincoln Ave,Chicago,IL,60618
2499,Half Day Brewing Company,200 Village Grn,Lincolnshire,IL,60069
2500,Hamburger Mary's/Andersonville Brewing Company,5402 N Clark St,Chicago,IL,60640
2501,Hand of Fate Brewing Co,107 E Douglas Ave,Petersburg,IL,62675
2502,Harbor Brewing Co,811 Sheridan Rd suite A,Winthrop Harbor,IL,60096
2503,Haymarket Pub and Brewery,737 W Randolph St,Chicago,IL,60661
2504,Hickory Creek Brewing Company LLC,1005 W Laraway Rd Unit 260,New Lenox,IL,60451
2505,Hofbrauhaus Chicago,5500 Park Pl,Rosemont,IL,60018
2506,Hofbrauhaus St. Louis-Belleville,123 Saint Eugene Dr,Belleville,IL,62223
2507,Holzlager Brewing Co.,,Woodstock,IL,60098
2508,Hop Butcher For the World,1000 N Frontage Rd Ste C,Darien,IL,60561
2509,Hopewell Brewing Co,2760 N Milwaukee Ave,Chicago,IL,60647
2510,Hopskeller Brewing Company,116 E 3rd St,Waterloo,IL,62298
2511,Hopvine Brewing Company,4030 Fox Valley Center Dr,Aurora,IL,60504
2512,Horse Thief Hollow Brewery,10426 S Western Ave,Chicago,IL,60643
2513,Howard Street Brewing Company,,Chicago,IL,60626
2514,Ike & Oak Brewing Company,6315 Main St,Woodridge,IL,60517
2515,ILL STYLEZ BREWING,,Freeport,IL,61032
2516,Illuminated Brew Works,415 N Sangamon St,Chicago,IL,60642
2517,Imperial Oak Brewing Co,501 Willow Blvd Ste 108,Willow Springs,IL,60480
2518,Industry Brewing,8012 N Hale Ave,Peoria,IL,61615
2519,Iron Spike Brewing Company,150 E Simmons St Ste 1,Galesburg,IL,61401
2520,Itasca Brewing Company Inc,400 E Orchard St Ste B,Itasca,IL,60143
2521,John S. Rhodell Brewery,100 Walnut St Ste 111,Peoria,IL,61602
2522,Jolly Pumpkin Pizzeria and Brewery,5215 S Harper Ave,Chicago,IL,60615
2523,JT Walker's/Champaign County Brewing Co,402 E Main St,Mahomet,IL,61853
2524,Karetas Brewing,1480 Industrial Dr Ste C,Itasca,IL,60143
2525,Keg Grove Brewing Company,712 E Empire St Ste 2,Bloomington,IL,61701
2526,Kings & Convicts Brewing,523 Bank Ln,Highwood,IL,60040
2527,Kinslahger Brewing Company,6806 Roosevelt Rd,Oak Park,IL,60304
2528,Knox County Brewing Co.,2900 W Main St,Galesburg,IL,61401
2529,LaGrow Organic Beer Co,5435 N Wolcott Ave,Chicago,IL,60640
2530,Lagunitas Brewing Co,2607 W 17th St,Chicago,IL,60608
2531,Lagunitas Chicago,2607 W 17th St,Chicago,IL,60608
2532,Lake Bluff Brewing Company,16 E Scranton Ave,Lake Bluff,IL,60044
2533,Lake Brothers Beer Company,25W275 Woodstock Ct,Naperville,IL,60540
2534,Lake Effect Brewing Company,4727 W Montrose Ave,Chicago,IL,60641
2535,Lake St Brewing,,Oak Park,IL,60302
2536,Lake Zurich Brewing Company,932 Donata Ct,Lake Zurich,IL,60047
2537,Lena Brewing Company,9416 W Wagner Rd,Lena,IL,61048
2538,Lieferbrau Brewery LLC,118 East Market Street,Red Bud,IL,62278
2539,Light the Lamp Brewery,2 S Lake St,Grayslake,IL,60030
2540,Lil Beaver Brewery,16 Currency Dr Unit B,Bloomington,IL,61704
2541,Lionstone Brewing,1225 S Oakwood Ave,Geneseo,IL,61254
2542,Lo Rez Brewing,2101 S Carpenter St,Chicago,IL,60608
2543,Local Option,1102 W Webster Ave Ste 1,Chicago,IL,60614
2544,Lot 50 Brewing,PO Box 606,Paris,IL,61944
2545,"Lucky Monk Burger, Pizza & Beer Co",105 Hollywood Blvd,South Barrington,IL,60010
2546,Lunar Brewing Co,54 E Saint Charles Rd,Villa Park,IL,60181
2547,Macushla Brewing Co,1516 E Lake Ave,Glenview,IL,60025
2548,Mad Hatchet Brewing,,SHOREWOOD,IL,60404
2549,Mad Mouse Brewery ,,Chicago,IL,60607
2550,Maplewood Brewing Company,2717 N Maplewood Ave,Chicago,IL,60647
2551,Marz Community Brewing,3630 S Iron St,Chicago,IL,60609
2552,McHenry Brewing Company,3425 Pearl St.,McHenry,IL,60050
2553,Metal Monkey Brewing LLC,515 Anderson Dr Ste 900,Romeoville,IL,60446
2554,Metropolitan Brewing,3057 N Rockwell St,Chicago,IL,60618
2555,Mickey Finns Brewery,345 N Milwaukee Ave,Libertyville,IL,60048
2556,Middle Brow Beer Company,2840 W Armitage Ave,Chicago,IL,60647
2557,Midnight Pig Beer,12337 S Route 59 Unit 155,Plainfield,IL,60585
2558,Midwest Coast Brewing Company,,Chicago,IL,60612
2559,Mikerphone Brewing,121 Garlisch Dr,Elk Grove Village,IL,60007
2560,Millpond Brewing and Incubator,,Millstadt,IL,62260
2561,Miskatonic Brewing Company,1000 N Frontage Rd Ste C,Darien,IL,60561
2562,Monarch Brewing Company,212 S Independence St,Monticello,IL,61856
2563,Moody Tongue Brewing Company,2136 S Peoria St,Chicago,IL,60608
2564,More Brewing Co,126 S Villa Ave,Villa Park,IL,60181
2565,Motor Row Brewing,2337 S Michigan Ave,Chicago,IL,60616
2566,Mud Run Beer Co.,,Stockton,IL,61085
2567,MyGrain Brewing Company,50 E Jefferson St Ste 106,Joliet,IL,60432
2568,Noon Whistle Brewing Company,800 E Roosevelt Rd Ste 3,Lombard,IL,60148
2569,Oak Park Brewing Company,155 S Oak Park Ave,Oak Park,IL,60302
2570,Obed & Isaac's,500 S 6th St,Springfield,IL,62701
2571,Obed & Isaac's Microbrewery and Eatery - Peoria,321 NE Madison Ave,Peoria,IL,61603
2572,Obscurity,,Elburn,IL,60119
2573,Off Color Brewing,3925 W Dickens Ave,Chicago,IL,60647
2574,Off-Kilter Brewing,15810 Carbrey Ave,South Beloit,IL,61080
2575,Old Herald Brewing Co,115 E Clay St,Collinsville,IL,62234
